episode,outcome,reward,loss,epsilon,buffer,moves
648,W,1.59,0.045,0.039,50000,35
649,W,2.03,0.02,0.039,50000,28
650,W,1.79,0.015,0.038,50000,21
651,W,1.14,0.023,0.038,50000,20
652,W,2.89,0.021,0.038,50000,30
653,W,1.7,0.04,0.038,50000,15
654,W,1.62,0.02,0.038,50000,14
655,W,1.64,0.027,0.038,50000,21
656,W,3.07,0.027,0.037,50000,23
657,W,1.95,0.028,0.037,50000,32
658,W,1.95,0.021,0.037,50000,33
659,W,3.07,0.025,0.037,50000,27
660,W,2.44,0.025,0.037,50000,34
661,W,3.05,0.025,0.036,50000,32
662,W,2.31,0.027,0.036,50000,32
663,W,2.76,0.022,0.036,50000,29
664,W,3.15,0.024,0.036,50000,28
665,W,2.06,0.03,0.036,50000,29
666,W,3.31,0.039,0.035,50000,24
667,W,1.16,0.023,0.035,50000,17
668,W,3.29,0.021,0.035,50000,29
669,W,4.26,0.045,0.035,50000,39
670,W,2.69,0.03,0.035,50000,26
671,W,1.1,0.025,0.035,50000,18
672,W,2.64,0.022,0.034,50000,32
673,W,3.02,0.022,0.034,50000,29
674,W,3.44,0.019,0.034,50000,29
675,W,1.79,0.018,0.034,50000,18
676,W,1.71,0.022,0.034,50000,17
677,W,1.98,0.031,0.034,50000,20
678,W,1.18,0.019,0.033,50000,20
679,W,2.32,0.032,0.033,50000,21
680,W,1.83,0.017,0.033,50000,17
681,W,1.73,0.037,0.033,50000,27
682,W,1.92,0.02,0.033,50000,17
683,W,2.43,0.026,0.033,50000,20
684,W,1.8,0.039,0.032,50000,23
685,W,1.83,0.028,0.032,50000,21
686,W,1.03,0.032,0.032,50000,16
687,W,3.49,0.02,0.032,50000,34
688,W,2.18,0.033,0.032,50000,34
689,W,1.3,0.019,0.032,50000,24
690,W,1.59,0.031,0.031,50000,22
691,W,1.88,0.026,0.031,50000,23
692,W,3.92,0.016,0.031,50000,33
693,W,1.72,0.033,0.031,50000,19
694,W,1.69,0.017,0.031,50000,18
695,W,3.03,0.023,0.031,50000,35
696,W,1.24,0.032,0.031,50000,33
697,W,2.34,0.028,0.03,50000,37
698,W,2.11,0.022,0.03,50000,22
699,W,3.04,0.036,0.03,50000,38
700,W,2.86,0.029,0.03,50000,30
701,W,2.63,0.022,0.03,50000,16
702,W,3.19,0.022,0.03,50000,37
703,W,1.34,0.03,0.029,50000,19
704,W,2.83,0.025,0.029,50000,28
705,W,3.08,0.02,0.029,50000,38
706,W,3.06,0.025,0.029,50000,37
707,W,1.27,0.017,0.029,50000,22
708,W,3.49,0.021,0.029,50000,38
709,W,4.5,0.023,0.029,50000,39
710,W,2.65,0.026,0.028,50000,24
711,W,2.53,0.035,0.028,50000,31
712,W,2.06,0.021,0.028,50000,20
713,W,1.62,0.027,0.028,50000,12
714,W,4.67,0.02,0.028,50000,31
715,W,1.62,0.034,0.028,50000,13
716,W,3.2,0.033,0.028,50000,39
717,W,3.17,0.038,0.027,50000,38
718,W,1.2,0.02,0.027,50000,19
719,W,2.46,0.02,0.027,50000,30
720,W,2.56,0.02,0.027,50000,27
721,W,1.89,0.023,0.027,50000,14
722,W,2.51,0.019,0.027,50000,29
723,W,1.62,0.035,0.027,50000,15
724,W,1.09,0.025,0.027,50000,12
725,W,1.7,0.02,0.026,50000,16
726,L,-1.67,0.028,0.026,50000,24
727,W,3.32,0.028,0.026,50000,32
728,W,1.68,0.019,0.026,50000,14
729,W,3.85,0.018,0.026,50000,26
730,W,3.63,0.046,0.026,50000,28
731,W,2.15,0.028,0.026,50000,41
732,W,2.39,0.027,0.025,50000,24
733,W,3.51,0.028,0.025,50000,31
734,W,3.47,0.02,0.025,50000,30
735,W,2.1,0.027,0.025,50000,27
736,W,1.11,0.024,0.025,50000,18
737,W,3.55,0.023,0.025,50000,36
738,W,1.25,0.026,0.025,50000,18
739,W,1.11,0.021,0.025,50000,15
740,W,1.04,0.029,0.024,50000,19
741,W,3.91,0.036,0.024,50000,36
742,W,3.94,0.016,0.024,50000,34
743,W,1.88,0.028,0.024,50000,23
744,W,2.88,0.021,0.024,50000,36
745,W,1.44,0.02,0.024,50000,24
746,W,3.47,0.017,0.024,50000,24
747,W,1.71,0.023,0.024,50000,18
748,W,1.62,0.023,0.024,50000,14
749,W,2.0,0.021,0.023,50000,20
750,W,1.49,0.018,0.023,50000,26
751,W,2.02,0.019,0.023,50000,25
752,W,2.49,0.018,0.023,50000,26
753,W,1.62,0.021,0.023,50000,13
754,W,4.15,0.033,0.023,50000,32
755,W,1.7,0.022,0.023,50000,15
756,W,2.48,0.016,0.023,50000,27
757,W,2.39,0.023,0.022,50000,19
758,W,1.63,0.017,0.022,50000,19
759,W,2.52,0.02,0.022,50000,23
760,W,1.7,0.026,0.022,50000,15
761,W,2.41,0.024,0.022,50000,21
762,W,1.79,0.03,0.022,50000,19
763,W,3.07,0.021,0.022,50000,28
764,W,1.69,0.021,0.022,50000,19
765,W,1.1,0.02,0.022,50000,13
766,W,1.47,0.02,0.022,50000,24
767,W,2.21,0.023,0.021,50000,28
768,W,1.09,0.022,0.021,50000,11
769,W,1.41,0.029,0.021,50000,25
770,W,1.39,0.031,0.021,50000,17
771,W,1.64,0.03,0.021,50000,29
772,W,3.16,0.022,0.021,50000,28
773,W,2.02,0.034,0.021,50000,34
774,W,1.91,0.02,0.021,50000,22
775,W,1.66,0.019,0.021,50000,38
776,W,1.69,0.017,0.02,50000,27
777,W,4.03,0.017,0.02,50000,37
778,W,2.95,0.021,0.02,50000,32
779,W,2.1,0.027,0.02,50000,25
780,W,2.25,0.024,0.02,50000,27
781,W,2.51,0.02,0.02,50000,25
782,W,2.22,0.03,0.02,50000,23
783,W,1.9,0.019,0.02,50000,19
784,W,2.23,0.014,0.02,50000,29
785,W,3.81,0.024,0.02,50000,49
786,W,1.61,0.02,0.019,50000,11
787,W,2.36,0.02,0.019,50000,28
788,W,1.27,0.026,0.019,50000,19
789,W,1.63,0.019,0.019,50000,27
790,W,1.89,0.034,0.019,50000,15
791,W,3.07,0.024,0.019,50000,25
792,W,4.67,0.021,0.019,50000,32
793,W,1.82,0.023,0.019,50000,18
794,W,2.23,0.02,0.019,50000,23
795,W,1.71,0.02,0.019,50000,18
796,W,1.74,0.019,0.019,50000,24
797,W,1.62,0.022,0.018,50000,11
798,W,2.79,0.023,0.018,50000,23
799,W,1.62,0.028,0.018,50000,11
800,W,2.31,0.017,0.018,50000,29
801,W,3.75,0.013,0.018,50000,39
802,W,2.42,0.021,0.018,50000,14
803,W,1.72,0.029,0.018,50000,22
804,W,1.21,0.026,0.018,50000,17
805,W,1.96,0.015,0.018,50000,23
806,W,2.0,0.025,0.018,50000,24
807,W,3.19,0.021,0.018,50000,21
808,W,1.22,0.03,0.017,50000,10
809,W,1.09,0.029,0.017,50000,10
810,W,1.62,0.029,0.017,50000,20
811,W,1.29,0.043,0.017,50000,22
812,W,1.94,0.026,0.017,50000,23
813,W,1.25,0.021,0.017,50000,17
814,W,1.71,0.031,0.017,50000,20
815,W,4.23,0.02,0.017,50000,54
816,W,1.7,0.02,0.017,50000,13
817,W,2.8,0.026,0.017,50000,27
818,W,2.12,0.028,0.017,50000,26
819,W,1.31,0.019,0.016,50000,24
820,W,1.77,0.019,0.016,50000,20
821,W,1.78,0.017,0.016,50000,20
822,W,3.3,0.021,0.016,50000,38
823,W,1.77,0.02,0.016,50000,17
824,W,1.09,0.025,0.016,50000,9
825,W,1.78,0.017,0.016,50000,18
826,W,1.9,0.019,0.016,50000,17
827,W,1.77,0.022,0.016,50000,40
828,W,1.11,0.014,0.016,50000,22
829,W,1.09,0.02,0.016,50000,10
830,W,1.82,0.024,0.016,50000,14
831,W,1.69,0.018,0.016,50000,14
832,W,1.69,0.022,0.015,50000,12
833,W,1.32,0.023,0.015,50000,22
834,W,4.1,0.03,0.015,50000,43
835,W,1.04,0.031,0.015,50000,20
836,W,2.88,0.019,0.015,50000,42
837,W,1.36,0.022,0.015,50000,20
838,W,2.15,0.026,0.015,50000,22
839,W,1.98,0.026,0.015,50000,15
840,W,1.8,0.017,0.015,50000,19
841,W,2.61,0.016,0.015,50000,26
842,W,1.99,0.021,0.015,50000,20
843,W,2.22,0.019,0.015,50000,23
844,W,3.28,0.016,0.015,50000,28
845,W,1.97,0.021,0.014,50000,24
846,W,1.7,0.02,0.014,50000,19
847,W,1.42,0.024,0.014,50000,36
848,W,1.21,0.021,0.014,50000,17
849,W,1.66,0.019,0.014,50000,23
850,W,3.13,0.018,0.014,50000,32
851,W,1.28,0.024,0.014,50000,29
852,L,-1.96,0.029,0.014,50000,25
853,W,1.08,0.022,0.014,50000,16
854,W,1.1,0.022,0.014,50000,11
855,W,1.7,0.024,0.014,50000,13
856,W,3.65,0.029,0.014,50000,52
857,W,1.02,0.023,0.014,50000,16
858,W,1.69,0.019,0.014,50000,12
859,W,3.89,0.02,0.013,50000,43
860,W,1.7,0.037,0.013,50000,13
861,W,1.69,0.025,0.013,50000,12
862,W,3.19,0.015,0.013,50000,30
863,W,1.62,0.024,0.013,50000,12
864,W,1.87,0.019,0.013,50000,24
865,W,2.48,0.022,0.013,50000,33
866,W,2.17,0.027,0.013,50000,31
867,W,1.18,0.022,0.013,50000,21
868,W,2.37,0.023,0.013,50000,24
869,W,1.63,0.02,0.013,50000,19
870,W,1.26,0.018,0.013,50000,14
871,W,1.78,0.023,0.013,50000,19
872,W,1.2,0.017,0.013,50000,15
873,W,3.58,0.019,0.013,50000,58
874,W,1.62,0.023,0.013,50000,11
875,W,1.32,0.022,0.012,50000,17
876,W,1.59,0.046,0.012,50000,34
877,W,1.63,0.023,0.012,50000,18
878,W,1.69,0.029,0.012,50000,12
879,W,1.69,0.018,0.012,50000,11
880,W,1.09,0.025,0.012,50000,10
881,W,1.91,0.019,0.012,50000,16
882,W,1.13,0.033,0.012,50000,17
883,W,1.09,0.04,0.012,50000,11
884,W,1.81,0.027,0.012,50000,15
885,W,1.61,0.023,0.012,50000,12
886,W,1.89,0.021,0.012,50000,9
887,W,2.31,0.024,0.012,50000,19
888,W,1.7,0.023,0.012,50000,13
889,W,1.89,0.022,0.012,50000,19
890,W,5.38,0.023,0.012,50000,50
891,W,1.79,0.017,0.011,50000,15
892,W,5.55,0.021,0.011,50000,41
893,W,1.25,0.018,0.011,50000,21
894,W,3.75,0.018,0.011,50000,38
895,W,1.7,0.019,0.011,50000,18
896,W,1.59,0.018,0.011,50000,27
897,W,2.54,0.021,0.011,50000,37
898,W,2.92,0.016,0.011,50000,35
899,W,1.7,0.019,0.011,50000,15
900,W,3.12,0.027,0.011,50000,30
901,W,1.2,0.02,0.011,50000,23
902,W,1.51,0.025,0.011,50000,33
903,W,2.46,0.02,0.011,50000,52
904,W,1.83,0.036,0.011,50000,20
905,L,0.25,0.029,0.011,50000,48
906,W,2.84,0.028,0.011,50000,39
907,W,1.9,0.022,0.011,50000,13
908,W,1.99,0.031,0.011,50000,23
909,W,1.17,0.022,0.01,50000,15
910,W,1.62,0.019,0.01,50000,14
911,W,1.61,0.025,0.01,50000,11
912,W,1.9,0.022,0.01,50000,12
913,W,1.14,0.033,0.01,50000,18
914,W,1.61,0.021,0.01,50000,13
915,W,1.38,0.026,0.01,50000,21
916,W,1.29,0.025,0.01,50000,10
917,W,1.69,0.02,0.01,50000,12
918,W,1.61,0.021,0.01,50000,10
919,W,1.7,0.029,0.01,50000,20
920,W,1.7,0.019,0.01,50000,14
921,W,2.85,0.025,0.01,50000,36
922,W,1.17,0.024,0.01,50000,11
923,W,1.08,0.023,0.01,50000,10
924,W,1.18,0.02,0.01,50000,13
925,W,1.14,0.031,0.01,50000,33
926,W,1.09,0.02,0.01,50000,11
927,W,1.37,0.024,0.01,50000,25
928,W,2.0,0.024,0.01,50000,29
929,W,1.62,0.017,0.01,50000,15
930,W,1.02,0.017,0.01,50000,11
931,W,1.18,0.024,0.01,50000,17
932,W,1.62,0.02,0.01,50000,12
933,W,3.61,0.023,0.01,50000,43
934,W,3.11,0.023,0.01,50000,31
935,W,1.71,0.016,0.01,50000,16
936,W,1.7,0.019,0.01,50000,13
937,W,2.02,0.022,0.01,50000,20
938,W,1.69,0.018,0.01,50000,9
939,W,1.63,0.033,0.01,50000,23
940,W,1.71,0.024,0.01,50000,19
941,W,4.0,0.018,0.01,50000,40
942,W,1.09,0.023,0.01,50000,16
943,W,1.7,0.037,0.01,50000,17
944,W,2.18,0.022,0.01,50000,31
945,W,3.93,0.015,0.01,50000,40
946,W,1.61,0.027,0.01,50000,11
947,W,1.69,0.016,0.01,50000,9
948,W,1.24,0.017,0.01,50000,12
949,W,1.7,0.019,0.01,50000,18
950,W,1.03,0.021,0.01,50000,19
951,W,2.9,0.019,0.01,50000,38
952,W,1.02,0.018,0.01,50000,15
953,W,3.41,0.016,0.01,50000,37
954,W,1.01,0.023,0.01,50000,12
955,W,2.81,0.018,0.01,50000,46
956,W,3.93,0.02,0.01,50000,35
957,W,1.9,0.023,0.01,50000,21
958,W,1.84,0.024,0.01,50000,19
959,W,3.88,0.02,0.01,50000,54
960,W,1.7,0.02,0.01,50000,19
961,W,1.91,0.018,0.01,50000,20
962,W,2.99,0.033,0.01,50000,44
963,W,1.93,0.033,0.01,50000,25
964,W,1.69,0.016,0.01,50000,9
965,W,1.61,0.021,0.01,50000,13
966,W,1.38,0.017,0.01,50000,21
967,W,3.19,0.016,0.01,50000,26
968,W,2.65,0.022,0.01,50000,44
969,W,1.7,0.018,0.01,50000,17
970,W,1.6,0.017,0.01,50000,33
971,W,1.7,0.016,0.01,50000,11
972,W,1.62,0.028,0.01,50000,24
973,W,1.71,0.019,0.01,50000,13
974,W,1.02,0.016,0.01,50000,14
975,W,1.61,0.023,0.01,50000,9
976,W,1.17,0.019,0.01,50000,12
977,W,1.61,0.025,0.01,50000,11
978,W,1.68,0.017,0.01,50000,13
979,W,4.17,0.021,0.01,50000,37
980,W,1.16,0.013,0.01,50000,11
981,W,1.09,0.024,0.01,50000,9
982,W,1.78,0.022,0.01,50000,24
983,W,1.7,0.018,0.01,50000,17
984,W,2.12,0.019,0.01,50000,31
985,W,3.11,0.024,0.01,50000,41
986,W,1.61,0.022,0.01,50000,13
987,W,2.81,0.014,0.01,50000,43
988,W,1.69,0.015,0.01,50000,11
989,W,1.09,0.017,0.01,50000,11
990,W,1.8,0.027,0.01,50000,30
991,W,2.84,0.019,0.01,50000,30
992,W,1.63,0.019,0.01,50000,18
993,W,1.69,0.016,0.01,50000,9
994,W,1.72,0.014,0.01,50000,24
995,W,1.7,0.016,0.01,50000,16
996,W,1.04,0.027,0.01,50000,19
997,W,2.93,0.032,0.01,50000,26
998,W,1.33,0.022,0.01,50000,23
999,W,3.01,0.03,0.01,50000,33
1000,W,1.09,0.022,0.01,50000,15
1001,L,-1.91,0.097,0.01,50000,17
1002,L,-0.96,0.049,0.01,50000,16
1003,W,1.7,0.045,0.01,50000,11
1004,L,-1.59,0.046,0.01,50000,23
1005,L,-1.99,0.057,0.01,50000,9
1006,L,-1.98,0.033,0.01,50000,13
1007,W,1.09,0.033,0.01,50000,9
1008,L,-1.95,0.034,0.01,50000,16
1009,L,-1.99,0.038,0.01,50000,11
1010,W,1.24,0.041,0.01,50000,9
1011,L,-1.99,0.037,0.01,50000,13
1012,L,-1.98,0.03,0.01,50000,13
1013,L,-1.81,0.043,0.01,50000,14
1014,L,-1.55,0.03,0.01,50000,15
1015,W,1.61,0.03,0.01,50000,11
1016,L,-1.88,0.028,0.01,50000,16
1017,L,-1.99,0.031,0.01,50000,15
1018,L,-1.75,0.029,0.01,50000,15
1019,L,-1.91,0.023,0.01,50000,16
1020,L,-1.99,0.03,0.01,50000,15
1021,L,-1.88,0.039,0.01,50000,15
1022,W,1.69,0.039,0.01,50000,9
1023,W,1.69,0.038,0.01,50000,14
1024,W,1.89,0.03,0.01,50000,10
1025,L,-1.91,0.05,0.01,50000,9
1026,L,-1.98,0.065,0.01,50000,11
1027,L,-1.73,0.045,0.01,50000,19
1028,L,-1.91,0.028,0.01,50000,14
1029,L,-1.99,0.034,0.01,50000,15
1030,W,1.02,0.063,0.01,50000,11
1031,L,-1.91,0.038,0.01,50000,9
1032,L,-1.75,0.044,0.01,50000,19
1033,L,-1.83,0.019,0.01,50000,14
1034,W,1.61,0.033,0.01,50000,9
1035,W,1.69,0.036,0.01,50000,9
1036,L,-1.75,0.051,0.01,50000,16
1037,L,-1.31,0.039,0.01,50000,12
1038,L,-0.21,0.026,0.01,50000,20
1039,L,-1.91,0.051,0.01,50000,9
1040,L,-1.99,0.056,0.01,50000,11
1041,L,-1.76,0.034,0.01,50000,17
1042,L,-1.99,0.026,0.01,50000,13
1043,W,1.68,0.063,0.01,50000,9
1044,L,-1.76,0.036,0.01,50000,13
1045,W,1.02,0.059,0.01,50000,10
1046,L,-1.98,0.036,0.01,50000,14
1047,L,-1.91,0.038,0.01,50000,9
1048,L,-1.99,0.04,0.01,50000,11
1049,W,2.3,0.028,0.01,50000,17
1050,L,-1.75,0.038,0.01,50000,14
1051,L,-1.66,0.021,0.01,50000,25
1052,L,-1.67,0.03,0.01,50000,14
1053,L,-1.75,0.063,0.01,50000,14
1054,L,-1.52,0.038,0.01,50000,17
1055,L,-1.38,0.046,0.01,50000,18
1056,L,-1.92,0.033,0.01,50000,9
1057,L,-1.74,0.057,0.01,50000,16
1058,L,-1.87,0.037,0.01,50000,14
1059,W,1.69,0.035,0.01,50000,10
1060,L,-1.74,0.059,0.01,50000,18
1061,L,-1.49,0.058,0.01,50000,21
1062,L,-0.86,0.036,0.01,50000,25
1063,L,-1.29,0.052,0.01,50000,22
1064,L,-1.74,0.046,0.01,50000,14
1065,W,1.69,0.035,0.01,50000,9
1066,L,-1.91,0.059,0.01,50000,13
1067,L,-1.91,0.067,0.01,50000,14
1068,L,-1.91,0.044,0.01,50000,16
1069,L,-1.98,0.051,0.01,50000,17
1070,W,2.49,0.032,0.01,50000,9
1071,L,-1.08,0.028,0.01,50000,17
1072,L,-1.75,0.031,0.01,50000,13
1073,L,-1.9,0.031,0.01,50000,10
1074,W,1.09,0.078,0.01,50000,9
1075,W,2.01,0.048,0.01,50000,20
1076,W,1.24,0.021,0.01,50000,11
1077,L,-0.83,0.065,0.01,50000,26
1078,W,1.24,0.039,0.01,50000,10
1079,L,-1.4,0.04,0.01,50000,20
1080,L,-1.85,0.064,0.01,50000,10
1081,L,-1.37,0.039,0.01,50000,14
1082,W,1.61,0.039,0.01,50000,11
1083,L,-1.98,0.056,0.01,50000,12
1084,L,-1.74,0.044,0.01,50000,14
1085,L,-1.89,0.042,0.01,50000,15
1086,L,-1.99,0.058,0.01,50000,9
1087,W,2.45,0.074,0.01,50000,17
1088,L,-1.9,0.033,0.01,50000,12
1089,L,-1.65,0.044,0.01,50000,26
1090,L,-1.99,0.035,0.01,50000,10
1091,L,-1.91,0.034,0.01,50000,11
1092,W,1.96,0.066,0.01,50000,12
1093,L,-1.91,0.062,0.01,50000,9
1094,W,2.93,0.086,0.01,50000,18
1095,W,1.7,0.032,0.01,50000,13
1096,L,-1.99,0.05,0.01,50000,9
1097,L,-0.97,0.024,0.01,50000,19
1098,L,-2.0,0.096,0.01,50000,10
1099,L,-1.98,0.045,0.01,50000,14
1100,W,1.24,0.043,0.01,50000,13
1101,L,-1.91,0.055,0.01,50000,12
1102,L,-1.91,0.045,0.01,50000,9
1103,W,1.69,0.029,0.01,50000,12
1104,L,-1.91,0.049,0.01,50000,11
1105,L,-1.99,0.021,0.01,50000,9
1106,L,-1.76,0.037,0.01,50000,13
1107,W,1.69,0.037,0.01,50000,9
1108,L,-1.91,0.068,0.01,50000,10
1109,L,-1.31,0.036,0.01,50000,22
1110,L,-1.99,0.043,0.01,50000,9
1111,L,-1.3,0.062,0.01,50000,12
1112,L,-1.82,0.051,0.01,50000,16
1113,L,-1.39,0.06,0.01,50000,11
1114,L,-1.96,0.064,0.01,50000,14
1115,L,-1.83,0.035,0.01,50000,17
1116,L,-2.0,0.048,0.01,50000,10
1117,L,-1.52,0.044,0.01,50000,20
1118,L,-1.96,0.041,0.01,50000,10
1119,L,-1.26,0.105,0.01,50000,17
1120,L,-1.98,0.068,0.01,50000,11
1121,L,-1.91,0.063,0.01,50000,11
1122,L,-1.99,0.077,0.01,50000,9
1123,L,-0.62,0.076,0.01,50000,21
1124,W,1.61,0.046,0.01,50000,10
1125,L,-1.77,0.058,0.01,50000,13
1126,L,-1.99,0.07,0.01,50000,10
1127,L,-2.0,0.026,0.01,50000,10
1128,L,-1.47,0.072,0.01,50000,20
1129,L,-1.98,0.061,0.01,50000,10
1130,L,-1.97,0.064,0.01,50000,13
1131,L,-1.98,0.045,0.01,50000,11
1132,L,-2.0,0.053,0.01,50000,12
1133,L,-1.91,0.022,0.01,50000,13
1134,L,-1.38,0.018,0.01,50000,13
1135,L,-1.06,0.073,0.01,50000,23
1136,L,-1.84,0.053,0.01,50000,15
1137,L,-1.98,0.032,0.01,50000,12
1138,W,1.69,0.07,0.01,50000,10
1139,W,1.69,0.061,0.01,50000,10
1140,L,-1.97,0.035,0.01,50000,14
1141,L,-1.91,0.057,0.01,50000,12
1142,L,-1.29,0.049,0.01,50000,17
1143,L,-1.99,0.051,0.01,50000,12
1144,L,-1.3,0.085,0.01,50000,24
1145,W,2.66,0.055,0.01,50000,19
1146,L,-1.97,0.051,0.01,50000,12
1147,L,-1.31,0.056,0.01,50000,14
1148,W,1.9,0.083,0.01,50000,15
1149,W,2.3,0.11,0.01,50000,18
1150,W,1.7,0.056,0.01,50000,13
1151,L,-1.91,0.067,0.01,50000,11
1152,L,-1.99,0.068,0.01,50000,15
1153,L,-1.92,0.068,0.01,50000,17
1154,L,-1.36,0.047,0.01,50000,20
1155,W,1.81,0.041,0.01,50000,10
1156,L,-1.9,0.076,0.01,50000,18
1157,L,-2.0,0.076,0.01,50000,10
1158,L,-1.91,0.051,0.01,50000,9
1159,W,1.61,0.046,0.01,50000,11
1160,L,-1.98,0.063,0.01,50000,12
1161,L,-1.98,0.064,0.01,50000,12
1162,W,1.23,0.079,0.01,50000,11
1163,W,1.68,0.05,0.01,50000,11
1164,L,-2.0,0.09,0.01,50000,9
1165,L,-2.0,0.072,0.01,50000,12
1166,L,-1.5,0.055,0.01,50000,21
1167,W,1.9,0.058,0.01,50000,11
1168,W,1.7,0.084,0.01,50000,12
1169,W,1.03,0.098,0.01,50000,16
1170,W,1.61,0.067,0.01,50000,11
1171,L,-1.37,0.078,0.01,50000,21
1172,L,-1.99,0.076,0.01,50000,12
1173,L,-1.38,0.063,0.01,50000,16
1174,L,-1.99,0.076,0.01,50000,10
1175,L,-1.99,0.043,0.01,50000,12
1176,L,-1.92,0.065,0.01,50000,11
1177,L,-1.31,0.07,0.01,50000,15
1178,W,1.68,0.057,0.01,50000,11
1179,L,-1.91,0.029,0.01,50000,9
1180,L,-1.9,0.064,0.01,50000,12
1181,L,-2.0,0.052,0.01,50000,9
1182,L,-1.97,0.058,0.01,50000,13
1183,W,1.68,0.095,0.01,50000,23
1184,L,-1.98,0.066,0.01,50000,10
1185,W,1.69,0.046,0.01,50000,14
1186,L,-1.97,0.071,0.01,50000,12
1187,L,-1.21,0.084,0.01,50000,19
1188,W,1.69,0.068,0.01,50000,13
1189,L,-1.74,0.1,0.01,50000,16
1190,L,-1.91,0.084,0.01,50000,9
1191,L,-1.99,0.07,0.01,50000,11
1192,L,-1.99,0.07,0.01,50000,12
1193,L,-1.98,0.053,0.01,50000,14
1194,L,-1.55,0.084,0.01,50000,13
1195,L,-1.88,0.056,0.01,50000,17
1196,L,-1.77,0.061,0.01,50000,18
1197,L,-1.7,0.076,0.01,50000,14
1198,L,-1.38,0.075,0.01,50000,17
1199,W,1.68,0.094,0.01,50000,10
1200,L,-2.0,0.055,0.01,50000,15
1201,L,-1.81,0.071,0.01,50000,20
1202,W,1.24,0.055,0.01,50000,12
1203,W,1.69,0.091,0.01,50000,12
1204,L,-1.99,0.093,0.01,50000,12
1205,L,0.19,0.085,0.01,50000,22
1206,W,1.68,0.061,0.01,50000,14
1207,L,-2.0,0.053,0.01,50000,10
1208,L,-1.91,0.099,0.01,50000,9
1209,L,-1.98,0.045,0.01,50000,11
1210,L,-2.0,0.053,0.01,50000,11
1211,L,-1.99,0.104,0.01,50000,9
1212,L,-1.77,0.09,0.01,50000,16
1213,L,-1.92,0.053,0.01,50000,13
1214,L,-1.9,0.046,0.01,50000,13
1215,L,-1.9,0.071,0.01,50000,16
1216,L,-1.99,0.1,0.01,50000,10
1217,L,-0.82,0.072,0.01,50000,18
1218,W,1.25,0.061,0.01,50000,21
1219,L,-1.91,0.065,0.01,50000,10
1220,W,1.61,0.087,0.01,50000,11
1221,L,-1.8,0.068,0.01,50000,9
1222,L,-1.91,0.055,0.01,50000,16
1223,L,-1.96,0.064,0.01,50000,18
1224,L,-1.99,0.068,0.01,50000,9
1225,L,-1.65,0.05,0.01,50000,25
1226,W,1.61,0.057,0.01,50000,11
1227,L,-1.76,0.12,0.01,50000,12
1228,L,-1.92,0.068,0.01,50000,10
1229,L,-1.99,0.068,0.01,50000,10
1230,L,-1.97,0.083,0.01,50000,16
1231,L,-1.99,0.103,0.01,50000,9
1232,L,-2.0,0.115,0.01,50000,14
1233,W,1.23,0.063,0.01,50000,10
1234,L,-1.97,0.073,0.01,50000,15
1235,L,-1.23,0.071,0.01,50000,18
1236,L,-2.0,0.055,0.01,50000,9
1237,L,-2.0,0.062,0.01,50000,9
1238,L,-1.89,0.089,0.01,50000,17
1239,L,-1.9,0.056,0.01,50000,18
1240,L,-1.1,0.067,0.01,50000,20
1241,W,1.69,0.043,0.01,50000,10
1242,L,-0.97,0.084,0.01,50000,23
1243,L,-1.92,0.097,0.01,50000,11
1244,L,-2.0,0.057,0.01,50000,9
1245,L,-1.38,0.093,0.01,50000,17
1246,L,-1.19,0.063,0.01,50000,14
1247,L,-1.99,0.049,0.01,50000,11
1248,L,-1.75,0.079,0.01,50000,16
1249,W,1.69,0.12,0.01,50000,10
1250,L,-1.8,0.101,0.01,50000,14
1251,L,-2.0,0.057,0.01,50000,11
1252,L,-1.98,0.077,0.01,50000,14
1253,L,-1.67,0.077,0.01,50000,20
1254,L,-1.99,0.044,0.01,50000,10
1255,W,1.47,0.087,0.01,50000,19
1256,L,-1.67,0.078,0.01,50000,24
1257,W,1.69,0.068,0.01,50000,12
1258,L,-1.99,0.087,0.01,50000,10
1259,L,-1.98,0.057,0.01,50000,11
1260,W,1.24,0.044,0.01,50000,10
1261,L,-2.0,0.078,0.01,50000,10
1262,L,-1.76,0.078,0.01,50000,13
1263,L,-1.97,0.143,0.01,50000,12
1264,L,-1.99,0.069,0.01,50000,10
1265,L,-1.76,0.094,0.01,50000,18
1266,L,-1.75,0.075,0.01,50000,15
1267,W,1.69,0.084,0.01,50000,11
1268,L,-0.43,0.088,0.01,50000,17
1269,W,1.62,0.066,0.01,50000,12
1270,L,-1.91,0.091,0.01,50000,17
1271,L,-1.37,0.096,0.01,50000,16
1272,L,-1.99,0.07,0.01,50000,12
1273,L,-1.31,0.077,0.01,50000,18
1274,W,1.68,0.089,0.01,50000,12
1275,W,1.24,0.056,0.01,50000,12
1276,L,-1.99,0.095,0.01,50000,9
1277,L,-1.99,0.086,0.01,50000,13
1278,L,-1.99,0.064,0.01,50000,10
1279,L,-1.92,0.052,0.01,50000,10
1280,W,1.81,0.097,0.01,50000,13
1281,L,-1.9,0.072,0.01,50000,14
1282,L,-1.99,0.042,0.01,50000,10
1283,L,-1.99,0.057,0.01,50000,10
1284,W,1.69,0.069,0.01,50000,10
1285,W,1.69,0.098,0.01,50000,11
1286,L,-1.98,0.109,0.01,50000,10
1287,L,-1.9,0.085,0.01,50000,14
1288,L,-2.0,0.114,0.01,50000,11
